id,parser,uri,created_at,options,status
5c23bb30ee8f4,ebayProduct,https://www.ebay.com/itm/401452576122,1545845552,"{""useProxy"":1,""fakeUserAgent"":1}",0
5c23bb30f09e9,ebayCompatible,https://frame.ebay.com/ebaymotors/ws/eBayISAPI.dll?GetFitmentData&site=100&vs=0&req=2&cid=43977&item=401452576122,1545845552,"{""useProxy"":1,""fakeUserAgent"":1,""parserOptions"":{""productId"":""401452576122""}}",0
5c23bb30f2a61,ebayProduct,https://www.ebay.com/itm/192035668996,1545845552,"{""useProxy"":1,""fakeUserAgent"":1}",0
5c23bb310092c,ebayCompatible,https://frame.ebay.com/ebaymotors/ws/eBayISAPI.dll?GetFitmentData&site=100&vs=0&req=2&cid=43977&item=192035668996,1545845552,"{""useProxy"":1,""fakeUserAgent"":1,""parserOptions"":{""productId"":""192035668996""}}",0
5c23bb3102add,ebayProduct,https://www.ebay.com/itm/192210939002,1545845553,"{""useProxy"":1,""fakeUserAgent"":1}",0
5c23bb3104ca5,ebayCompatible,https://frame.ebay.com/ebaymotors/ws/eBayISAPI.dll?GetFitmentData&site=100&vs=0&req=2&cid=43977&item=192210939002,1545845553,"{""useProxy"":1,""fakeUserAgent"":1,""parserOptions"":{""productId"":""192210939002""}}",0
5c23bb3106dfc,ebayProduct,https://www.ebay.com/itm/172412363839,1545845553,"{""useProxy"":1,""fakeUserAgent"":1}",0
5c23bb3109056,ebayCompatible,https://frame.ebay.com/ebaymotors/ws/eBayISAPI.dll?GetFitmentData&site=100&vs=0&req=2&cid=43977&item=172412363839,1545845553,"{""useProxy"":1,""fakeUserAgent"":1,""parserOptions"":{""productId"":""172412363839""}}",0
5c23bb310b300,ebayProduct,https://www.ebay.com/itm/182364167757,1545845553,"{""useProxy"":1,""fakeUserAgent"":1}",0
5c23bb310d5b8,ebayCompatible,https://frame.ebay.com/ebaymotors/ws/eBayISAPI.dll?GetFitmentData&site=100&vs=0&req=2&cid=43977&item=182364167757,1545845553,"{""useProxy"":1,""fakeUserAgent"":1,""parserOptions"":{""productId"":""182364167757""}}",0
5c23bb310fa72,ebayProduct,https://www.ebay.com/itm/192210903993,1545845553,"{""useProxy"":1,""fakeUserAgent"":1}",0
5c23bb3111eb6,ebayCompatible,https://frame.ebay.com/ebaymotors/ws/eBayISAPI.dll?GetFitmentData&site=100&vs=0&req=2&cid=43977&item=192210903993,1545845553,"{""useProxy"":1,""fakeUserAgent"":1,""parserOptions"":{""productId"":""192210903993""}}",0
5c23bb31143d4,ebayProduct,https://www.ebay.com/itm/172717474721,1545845553,"{""useProxy"":1,""fakeUserAgent"":1}",0
5c23bb31167e7,ebayCompatible,https://frame.ebay.com/ebaymotors/ws/eBayISAPI.dll?GetFitmentData&site=100&vs=0&req=2&cid=43977&item=172717474721,1545845553,"{""useProxy"":1,""fakeUserAgent"":1,""parserOptions"":{""productId"":""172717474721""}}",0
5c23bb3118c8b,ebayProduct,https://www.ebay.com/itm/172717415098,1545845553,"{""useProxy"":1,""fakeUserAgent"":1}",0
5c23bb311b227,ebayCompatible,https://frame.ebay.com/ebaymotors/ws/eBayISAPI.dll?GetFitmentData&site=100&vs=0&req=2&cid=43977&item=172717415098,1545845553,"{""useProxy"":1,""fakeUserAgent"":1,""parserOptions"":{""productId"":""172717415098""}}",0
5c23bb311d867,ebayProduct,https://www.ebay.com/itm/182611451235,1545845553,"{""useProxy"":1,""fakeUserAgent"":1}",0
5c23bb312259b,ebayCompatible,https://frame.ebay.com/ebaymotors/ws/eBayISAPI.dll?GetFitmentData&site=100&vs=0&req=2&cid=43977&item=182611451235,1545845553,"{""useProxy"":1,""fakeUserAgent"":1,""parserOptions"":{""productId"":""182611451235""}}",0
5c23bb3130b57,ebayProduct,https://www.ebay.com/itm/401615613798,1545845553,"{""useProxy"":1,""fakeUserAgent"":1}",0
5c23bb313fcc3,ebayCompatible,https://frame.ebay.com/ebaymotors/ws/eBayISAPI.dll?GetFitmentData&site=100&vs=0&req=2&cid=43977&item=401615613798,1545845553,"{""useProxy"":1,""fakeUserAgent"":1,""parserOptions"":{""productId"":""401615613798""}}",0
5c23bb31424d6,ebayProduct,https://www.ebay.com/itm/171927692434,1545845553,"{""useProxy"":1,""fakeUserAgent"":1}",0
5c23bb3144ed1,ebayCompatible,https://frame.ebay.com/ebaymotors/ws/eBayISAPI.dll?GetFitmentData&site=100&vs=0&req=2&cid=43977&item=171927692434,1545845553,"{""useProxy"":1,""fakeUserAgent"":1,""parserOptions"":{""productId"":""171927692434""}}",0
5c23bb31477af,ebayProduct,https://www.ebay.com/itm/192071953580,1545845553,"{""useProxy"":1,""fakeUserAgent"":1}",0
5c23bb314a189,ebayCompatible,https://frame.ebay.com/ebaymotors/ws/eBayISAPI.dll?GetFitmentData&site=100&vs=0&req=2&cid=43977&item=192071953580,1545845553,"{""useProxy"":1,""fakeUserAgent"":1,""parserOptions"":{""productId"":""192071953580""}}",0
5c23bb314cc30,ebayProduct,https://www.ebay.com/itm/301858399367,1545845553,"{""useProxy"":1,""fakeUserAgent"":1}",0
5c23bb314f69f,ebayCompatible,https://frame.ebay.com/ebaymotors/ws/eBayISAPI.dll?GetFitmentData&site=100&vs=0&req=2&cid=43977&item=301858399367,1545845553,"{""useProxy"":1,""fakeUserAgent"":1,""parserOptions"":{""productId"":""301858399367""}}",0
